descrip_vc;fec_lim;fec_pago;moneda;nemo;num_acc_ant;num_acc_der;num_acc_nue;pre_ant_vc;pre_ex_vc;val_acc
DIVIDENDO DEF $ 0,78551;2015-05-14;2015-05-20;$;ESSBIO-A;0;2489297;0;0;0;0.786
DIVIDENDO $ 0,429849;2015-05-14;2015-05-20;$;CFMINDICE;0;3883012;0;0;0;0.43
DIVIDENDO $ 0,090294;2015-05-14;2015-05-20;$;CFMINDICE;0;3883012;0;0;0;0.09
DIVIDENDO $ 0,326696;2015-05-19;2015-05-20;$;CFMBICEEUU;0;7342950;0;0;0;0.327
DIVIDENDO DEF US$ 0,0356848;2015-05-14;2015-05-20;US$;CFICGPEP-E;0;72927389;0;0;0;0.036
DIVIDENDO DEF 9 $ 319;2015-05-14;2015-05-20;$;ILC;0;100000000;0;0;0;319
DIVIDENDO ADIC 28 $ 7,1552;2015-05-14;2015-05-20;$;ESSAL-B;0;445172423;0;0;0;7.155
DIVIDENDO ADIC 28 $ 7,1552;2015-05-14;2015-05-20;$;ESSAL-A;0;513087688;0;0;0;7.155
DIVIDENDO DEF 28 $ 7,5;2015-05-14;2015-05-20;$;SOCOVESA;0;1223935691;0;0;0;7.5
DIVIDENDO DEF $ 0,78551;2015-05-14;2015-05-20;$;ESSBIO-C;0;26443154700;0;0;0;0.786
DIVIDENDO $ 459,8795;2015-05-13;2015-05-19;$;CFICOPEV-B;0;1000000;0;0;0;459.88
DIVIDENDO $ 1003,9851;2015-05-13;2015-05-19;$;CFICOPEV-A;0;1000000;0;0;0;1003.985
DIVIDENDO PROV $ 331;2015-05-13;2015-05-19;$;CFICELRI;0;2380484;0;0;0;331
DIVIDENDO $ 0,07406;2015-05-13;2015-05-19;$;CFMINDICE;0;3883012;0;0;0;0.074
DIVIDENDO $ 0,424671;2015-05-13;2015-05-19;$;CFMINDICE;0;3883012;0;0;0;0.425
DIVIDENDO $ 0,67178247;2015-05-18;2015-05-19;$;CFMITNIPSA;0;9360000;0;0;0;0.672
DIVIDENDO $ 0,50383685;2015-05-18;2015-05-19;$;CFMITNIPSA;0;9360000;0;0;0;0.504
DIVIDENDO PROV $ 201;2015-05-13;2015-05-19;$;CFIBTGRCA;0;10000000;0;0;0;201
DIVIDENDO DEF 65 $ 14,11921;2015-05-13;2015-05-19;$;SOFRUCO;0;11000000;0;0;0;14.119
DIVIDENDO DEF 21 US$ 0,00359;2015-05-13;2015-05-19;$;FROWARD;0;113238186;0;0;0;2.18
DIVIDENDO ADIC 106 $ 22,33;2015-05-13;2015-05-19;$;CEMENTOS;0;264221000;0;0;0;22.33
DIVIDENDO DEF 35 US$ 0,01412;2015-05-13;2015-05-19;$;AGUNSA;0;855096691;0;0;0;8.575
DIVIDENDO ADIC 35 US$ 0,00940;2015-05-13;2015-05-19;$;AGUNSA;0;855096691;0;0;0;5.709
DIVIDENDO DEF 7 $ 6,9154370930118;2015-05-13;2015-05-19;$;RIPLEY;0;1936052298;0;0;0;6.915
DIVIDENDO ADIC 7 $ 9,2205827906824;2015-05-13;2015-05-19;$;RIPLEY;0;1936052298;0;0;0;9.221
DIVIDENDO US$ 0,34;2015-04-28;2015-05-18;US$;TXN;0;100000;0;0;0;0.34
DIVIDENDO DEF 24 $ 467;2015-05-12;2015-05-18;$;CFINCIMENT;0;7596085;0;0;0;467
DIVIDENDO DEF 32 $ 69,3747074;2015-05-12;2015-05-18;$;IPAL;0;10993232;0;0;0;69.375
DIVIDENDO DEF 5 $ 42,22662;2015-05-12;2015-05-18;$;CAROZZI;0;223062717;0;0;0;42.227
DIVIDENDO ADIC 5 $ 0,77338;2015-05-12;2015-05-18;$;CAROZZI;0;223062717;0;0;0;0.773
DIVIDENDO DEF $ 13,46665;2015-05-12;2015-05-18;$;SOQUICOM;0;272116691;0;0;0;13.467
DIVIDENDO DEF 127 $ 0,68302;2015-05-12;2015-05-18;$;IACSA;0;290730312;0;0;0;0.683
DIVIDENDO ADIC 127 $ 0,01698;2015-05-12;2015-05-18;$;IACSA;0;290730312;0;0;0;0.017
DIVIDENDO DEF 2 $ 0,73718385155;2015-05-12;2015-05-18;$;ISANPA;0;5727891780;0;0;0;0.737
DIVIDENDO EVEN 3 $ 0,03467712829;2015-05-12;2015-05-18;$;ISANPA;0;5727891780;0;0;0;0.035
DIVIDENDO DEF 5 $ 0,00433318871;2015-05-12;2015-05-18;$;MELON;0;279453788443;0;0;0;0.004
DIVIDENDO US$ 0,15;2015-04-28;2015-05-15;US$;MS;0;100000;0;0;0;0.15
DIVIDENDO US$ 0,6629;2015-04-23;2015-05-15;US$;PG;0;100000;0;0;0;0.663
DIVIDENDO PROV 1 US$ 0,24;2015-04-13;2015-05-15;US$;ABT;0;100000;0;0;0;0.24
DIVIDENDO US$ 0,4;2015-04-29;2015-05-15;US$;COST;0;100000;0;0;0;0.4
DIVIDENDO DEF $ 7;2015-05-09;2015-05-15;$;CANALISTAS;0;383155;0;0;0;7
DIVIDENDO $ 0,283931;2015-05-14;2015-05-15;$;CFMBICEEUU;0;7342950;0;0;0;0.284
DIVIDENDO PROV $ 2,2850535;2015-05-14;2015-05-15;$;CFMITNIPSA;0;9360000;0;0;0;2.285
DIVIDENDO DEF 60 $ 2,5;2015-05-09;2015-05-15;$;FERIAOSOR;0;179739039;0;0;0;2.5
DIVIDENDO DEF 98 US$ 0,0060761;2015-05-09;2015-05-15;$;NUTRAVALOR;0;310906758;0;0;0;3.71
DIVIDENDO DEF 3 $ 20,58815026;2015-05-09;2015-05-15;$;WATTS;0;315165988;0;0;0;20.588
DIVIDENDO ADIC 3 $ 0,41184974;2015-05-09;2015-05-15;$;WATTS;0;315165988;0;0;0;0.412
DIVIDENDO DEF 29 $ 3,7984;2015-05-09;2015-05-15;$;SIEMEL;0;362573810;0;0;0;3.798
DIVIDENDO DEF 32 US$ 0,4291;2015-05-09;2015-05-15;$;ANTARCHILE;0;456376483;0;0;0;262.013
DIVIDENDO DEF $ 1,6139;2015-05-09;2015-05-15;$;EISA;0;605364800;0;0;0;1.614
DIVIDENDO DEF 27 $ 23,39373;2015-05-09;2015-05-15;$;ENELDXCH;0;1150742161;0;0;0;23.394
DIVIDENDO US$ 0,52;2015-05-07;2015-05-14;US$;AAPL;0;700000;0;0;0;0.52
DIVIDENDO DEF 12 $ 561;2015-05-08;2015-05-14;$;NIBSA;0;930000;0;0;0;561
DIVIDENDO $ 1,788565;2015-05-08;2015-05-14;$;CFMINDICE;0;3883012;0;0;0;1.789
DIVIDENDO $ 0,199857;2015-05-13;2015-05-14;$;CFMBICEEUU;0;7342950;0;0;0;0.2
DIVIDENDO $ 3,4189978;2015-05-13;2015-05-14;$;CFMITNIPSA;0;9040000;0;0;0;3.419
DIVIDENDO DEF 31 $ 110,3466;2015-05-08;2015-05-14;$;ANASAC;0;22000000;0;0;0;110.347
DIVIDENDO ADIC 24 $ 28;2015-05-08;2015-05-14;$;MUELLES;0;28875307;0;0;0;28
DIVIDENDO DEF 91 US$ 0,182418496;2015-05-08;2015-05-14;$;ENAEX;0;123000000;0;0;0;111.387
DIVIDENDO DEF 334 $ 84,51677664;2015-05-08;2015-05-14;$;MINERA;0;125000000;0;0;0;84.517
DIVIDENDO ADIC 234 $ 19,48322336;2015-05-08;2015-05-14;$;MINERA;0;125000000;0;0;0;19.483
DIVIDENDO DEF 67 $ 1;2015-05-08;2015-05-14;$;VICONTO;0;720000000;0;0;0;1
DIVIDENDO DEF 29 US$ 0,142471;2015-05-08;2015-05-14;$;COPEC;0;1299853848;0;0;0;86.994
DIVIDENDO DEF 4 US$ 0,000019486;2015-05-08;2015-05-14;$;NITRATOS;0;104641424191;0;0;0;0.012
REPARTO EQUIV. EN DOLARES A 639774 CUOTA;2015-05-07;;;CFICGPEP-E;0;0;0;0;0;0
DIVIDENDO $ 0,156751;2015-05-07;2015-05-13;$;CFMINDICE;0;3883012;0;0;0;0.157
DIVIDENDO $ 0,544744;2015-05-07;2015-05-13;$;CFMINDICE;0;3883012;0;0;0;0.545
DIVIDENDO $ 0,609712;2015-05-07;2015-05-13;$;CFMINDICE;0;3883012;0;0;0;0.61
DIVIDENDO $ 0,6664347;2015-05-12;2015-05-13;$;CFMITNIPSA;0;8720000;0;0;0;0.666
DIVIDENDO $ 0,7859162;2015-05-12;2015-05-13;$;CFMITNIPSA;0;8720000;0;0;0;0.786
DIVIDENDO $ 0,7145128;2015-05-12;2015-05-13;$;CFMITNIPSA;0;8720000;0;0;0;0.715
DIVIDENDO $ 0,4410753;2015-05-12;2015-05-13;$;CFMITNIPSA;0;8720000;0;0;0;0.441
DIVIDENDO DEF 303 $ 28;2015-05-07;2015-05-13;$;VOLCAN;0;75000000;0;0;0;28
DIVIDENDO DEF 21 $ 67;2015-05-07;2015-05-13;$;DUNCANFOX;0;100000000;0;0;0;67
DIVIDENDO DEF 5 US$ 0,001736857;2015-05-07;2015-05-13;$;POTASIOS-B;0;120920716;0;0;0;1.074
DIVIDENDO DEF 10 $ 0,35;2015-05-07;2015-05-13;$;INVERNOVA;0;714876101;0;0;0;0.35
DIVIDENDO DEF 25 $ 16,234014;2015-05-07;2015-05-13;$;PARAUCO;0;817747054;0;0;0;16.234
DIVIDENDO ADIC 25 $ 13,765986;2015-05-07;2015-05-13;$;PARAUCO;0;817747054;0;0;0;13.766
DIVIDENDO DEF 18 $ 9,76092;2015-05-07;2015-05-13;$;BANVIDA;0;1430000000;0;0;0;9.761
DIVIDENDO ADIC 18 $ 3,36907;2015-05-07;2015-05-13;$;BANVIDA;0;1430000000;0;0;0;3.369
DIVIDENDO DEF 5 US$ 0,001568442;2015-05-07;2015-05-13;$;POTASIOS-A;0;1815079505;0;0;0;0.969
DIVIDENDO DEF $ 4,808923;2015-05-07;2015-05-13;$;CENCOSUD;0;2889022734;0;0;0;4.809
DIVIDENDO ADIC $ 7,790137;2015-05-07;2015-05-13;$;CENCOSUD;0;2889022734;0;0;0;7.79
DIVIDENDO DEF $ 3959,131584;2015-05-06;2015-05-12;$;CFIBIINMI;0;790070;0;0;0;3959.132
DIVIDENDO $ 0,246757;2015-05-06;2015-05-12;$;CFMINDICE;0;3883012;0;0;0;0.247
DIVIDENDO $ 0,869448;2015-05-06;2015-05-12;$;CFMINDICE;0;3883012;0;0;0;0.869
DIVIDENDO $ 0,151918;2015-05-06;2015-05-12;$;CFMINDICE;0;3883012;0;0;0;0.152
DIVIDENDO $ 0,26093314;2015-05-11;2015-05-12;$;CFMITNIPSA;0;8720000;0;0;0;0.261
DIVIDENDO $ 1,5655989;2015-05-11;2015-05-12;$;CFMITNIPSA;0;8720000;0;0;0;1.566
DIVIDENDO $ 0,574133;2015-05-11;2015-05-12;$;CFMITNIPSA;0;8720000;0;0;0;0.574
DIVIDENDO $ 1,2599719;2015-05-11;2015-05-12;$;CFMITNIPSA;0;8720000;0;0;0;1.26
DIVIDENDO $ 0,3042329;2015-05-11;2015-05-12;$;CFMITNIPSA;0;8720000;0;0;0;0.304
DIVIDENDO $ 0,5045856;2015-05-11;2015-05-12;$;CFMITNIPSA;0;8720000;0;0;0;0.505
DIVIDENDO $ 0,001809;2015-05-11;2015-05-12;$;CFMITNIPSA;0;8720000;0;0;0;0.002
DIVIDENDO DEF 102 $ 60;2015-05-06;2015-05-12;$;ESPANOLA;0;30775276;0;0;0;60
DIVIDENDO DEF 34 US$ 0,009098526;2015-05-06;2015-05-12;$;CALICHERAB;0;120984558;0;0;0;5.624
DIVIDENDO ADIC 38 US$ 0,0214216157329139;2015-05-06;2015-05-12;$;CHOLGUAN;0;369190350;0;0;0;13.108
DIVIDENDO DEF 30 $ 17,9357;2015-05-06;2015-05-12;$;BANMEDICA;0;804681783;0;0;0;17.936
DIVIDENDO ADIC 30 $ 0,0643;2015-05-06;2015-05-12;$;BANMEDICA;0;804681783;0;0;0;0.064
DIVIDENDO DEF 39 US$ 0,02386;2015-05-06;2015-05-12;$;SK;0;1075000000;0;0;0;14.6
DIVIDENDO DEF 34 $ 61,72079;2015-05-06;2015-05-12;$;QUINENCO;0;1662759593;0;0;0;61.721
DIVIDENDO ADIC 35 $ 10,2868;2015-05-06;2015-05-12;$;QUINENCO;0;1662759593;0;0;0;10.287
DIVIDENDO DEF 34  US$ 0.008216278;2015-05-06;2015-05-12;$;CALICHERAA;0;1815875619;0;0;0;5.079
DIVIDENDO ADIC $ 14,7124924;2015-05-06;2015-05-12;$;FALABELLA;0;2434465103;0;0;0;14.712
DIVIDENDO DEF $ 32,2875077;2015-05-06;2015-05-12;$;FALABELLA;0;2434465103;0;0;0;32.288
DIVIDENDO DEF 33 US$ 0,3312;2015-05-05;2015-05-11;$;SIPSA;0;134909523;0;0;0;202.234
DIVIDENDO DEF 2 $ 16,20098323;2015-05-05;2015-05-11;$;ELUXSA;0;296633147;0;0;0;16.201
DIVIDENDO DEF 10 $ 0,1;2015-05-05;2015-05-11;$;ASEMACRED;0;309327004;0;0;0;0.1
DIVIDENDO DEF $ 152,11563125;2015-05-05;2015-05-11;$;SANTANGRUP;0;781140775;0;0;0;152.116
DIVIDENDO US$ 0,26;2015-03-31;2015-05-08;US$;AXP;0;100000;0;0;0;0.26
DIVIDENDO $ 0,404691;2015-05-02;2015-05-08;$;CFMINDICE;0;3883012;0;0;0;0.405
DIVIDENDO $ 0,037058;2015-05-02;2015-05-08;$;CFMINDICE;0;3883012;0;0;0;0.037
DIVIDENDO $ 0,128911;2015-05-02;2015-05-08;$;CFMINDICE;0;3883012;0;0;0;0.129
DIVIDENDO $ 0,396445;2015-05-02;2015-05-08;$;CFMINDICE;0;3883012;0;0;0;0.396
DIVIDENDO $ 0,329781;2015-05-02;2015-05-08;$;CFMINDICE;0;3883012;0;0;0;0.33
DIVIDENDO $ 0,106316;2015-05-07;2015-05-08;$;CFMBICEEUU;0;7342950;0;0;0;0.106
DIVIDENDO PROV 0 $ 0,5309392;2015-05-07;2015-05-08;$;CFMITNIPSA;0;9360000;0;0;0;0.531
DIVIDENDO PROV 0 $ 0,3539594;2015-05-07;2015-05-08;$;CFMITNIPSA;0;9360000;0;0;0;0.354
DIVIDENDO PROV 0 $ 0,6148308;2015-05-07;2015-05-08;$;CFMITNIPSA;0;9360000;0;0;0;0.615
DIVID DEF 204 $ 1,184570262;2015-05-02;2015-05-08;$;CONSOGRAL;0;68098166;0;0;0;1.185
DIVIDENDO DEF 24 $ 43,7;2015-05-02;2015-05-08;$;INDISA;0;80574510;0;0;0;43.7
DIVIDENDO ADIC 24 $ 29,1;2015-05-02;2015-05-08;$;INDISA;0;80574510;0;0;0;29.1
DIVIDENDO DEF 96 $ 1;2015-05-02;2015-05-08;$;EDELPA;0;113589915;0;0;0;1
DIVIDENDO DEF 52 $ 91,54975;2015-05-02;2015-05-08;$;SQM-B;0;120376972;0;0;0;91.55
DIVIDENDO DEF 52 $ 91,54975;2015-05-02;2015-05-08;$;SQM-A;0;142819552;0;0;0;91.55
DIVIDENDO DEF 7 $ 6,516223;2015-05-02;2015-05-08;$;HITES;0;377124663;0;0;0;6.516
DIVIDENDO ADIC 117 $ 35;2015-05-02;2015-05-08;$;HABITAT;0;1000000000;0;0;0;35
DIVIDENDO DEF 3 US$ 0,001880620537;2015-05-02;2015-05-08;$;SMSAAM;0;9736791983;0;0;0;1.155
DIVIDENDO ADIC 3 US$ 0,001253747026;2015-05-02;2015-05-08;$;SMSAAM;0;9736791983;0;0;0;0.77
DIVIDENDO ADIC 129 $ 76000000;2015-04-30;2015-05-07;$;BOLSASTGO;0;48;0;0;0;76000000
DIVIDENDO PROV $ 5575,17469381622;2015-04-30;2015-05-07;$;CFIBTGCYFA;0;35944;0;0;0;5575.175
DIVIDENDO US$ 0,03526;2015-05-01;2015-05-07;US$;SHY;0;100000;0;0;0;0.035
DIVIDENDO US$ 0,08;2015-05-01;2015-05-07;US$;EMAG;0;100000;0;0;0;0.08
DIVIDENDO US$ 0,097;2015-05-01;2015-05-07;US$;EMLC;0;100000;0;0;0;0.097
DIVIDENDO US$ 0,402436;2015-05-01;2015-05-07;US$;HYG;0;100000;0;0;0;0.402
DIVIDENDO US$ 0,330112;2015-05-01;2015-05-07;US$;LQD;0;100000;0;0;0;0.33
DIVIDENDO $ 0,147072;2015-04-29;2015-05-06;$;CFMINDICE;0;3883012;0;0;0;0.147
DIVIDENDO $ 0,135443;2015-04-29;2015-05-06;$;CFMINDICE;0;3883012;0;0;0;0.135
DIVIDENDO $ 0,2925646;2015-05-05;2015-05-06;$;CFMITNIPSA;0;9600000;0;0;0;0.293
DIVIDENDO $ 0,3078525;2015-05-05;2015-05-06;$;CFMITNIPSA;0;9600000;0;0;0;0.308
DIVIDENDO DEF 40 $ 37,8851;2015-04-29;2015-05-06;$;PACIFICO;0;145000000;0;0;0;37.885
DIVIDENDO DEF 63 $ 2,644603696;2015-04-29;2015-05-06;$;PUERTO;0;229992891;0;0;0;2.645
DIVIDENDO ADIC 63 $ 0,355396304;2015-04-29;2015-05-06;$;PUERTO;0;229992891;0;0;0;0.355
DIVIDENDO DEF $ 38,90595;2015-04-29;2015-05-06;$;FORUS;0;258469000;0;0;0;38.906
DIVIDENDO ADIC 44 $ US$ 0,000728;2015-04-29;2015-05-06;$;COLBUN;0;17536167720;0;0;0;0.441
DIVIDENDO DEF $ 68,93012;2015-04-28;2015-05-05;$;COPEVAL;0;31219070;0;0;0;68.93
DIVIDENDO N.SOLES 0,0075;2015-04-21;2015-05-05;$;VCMAC1;0;1498538320;0;0;0;0
DIVIDENDO N.SOLES 0.007875;2015-04-21;2015-05-05;$;VCMBC1;0;2241418329;0;0;0;0
DIVIDENDO DEF 23 US$ 0,00595522589;2015-04-28;2015-05-05;$;CORPESCA;0;2793300000;0;0;0;3.64
CANJE FUSION  1 WMTCL  X 1 EXWMTCL;2015-05-04;;;WMTCL;6515939147;0;0;0;0;0
CANJE 10000 NUEVA X 1 ANTIGUA;2015-05-04;;;CFIBTGCYFA;39927;0;0;0;0;0
DIVIDENDO ACC  0,0027455 x 1;2015-04-29;2015-05-04;;GOOG;0;0;0;0;0;0
DIVIDENDO DEF 62 $ 2317,45;2015-04-27;2015-05-04;$;HIPODROMOB;0;300;0;0;0;2317.45
DIVIDENDO ADIC 62 $ 182,55;2015-04-27;2015-05-04;$;HIPODROMOB;0;300;0;0;0;182.55
DIVIDENDO DEF 62 $ 2317,45;2015-04-27;2015-05-04;$;HIPODROMOA;0;68771;0;0;0;2317.45
DIVIDENDO ADIC 62 $ 182,55;2015-04-27;2015-05-04;$;HIPODROMOA;0;68771;0;0;0;182.55
DIVIDENDO PROV 0 US$ 0,35;2015-04-22;2015-05-04;US$;CVS;0;100000;0;0;0;0.35
DIVIDENDO $ 0,208022;2015-04-27;2015-05-04;$;CFMINDICE;0;3883012;0;0;0;0.208
DIVIDENDO $ 0,217193;2015-05-02;2015-05-04;$;CFMBICEEUU;0;7342950;0;0;0;0.217
DIVIDENDO $ 0,4490494;2015-04-30;2015-05-04;$;CFMITNIPSA;0;9520000;0;0;0;0.449
DIVIDENDO ADIC $ 33;2015-04-27;2015-05-04;$;FOSFOROS;0;61500000;0;0;0;33
DIVIDENDO ADIC 74 $ 11;2015-04-27;2015-05-04;$;DETROIT;0;119154744;0;0;0;11
DIVIDENDO DEF 16 $ 12,12683;2015-04-27;2015-05-04;$;SONDA;0;871057175;0;0;0;12.127
EMIS PAGO INF 22,45930982 X 1;2015-03-27;2015-05-02;;CFICGPE3-E;5000000;0;0;0;0;0
DIVIDENDO US$ 0,47;2015-04-08;2015-05-02;US$;T;0;100000;0;0;0;0.47
DIVIDENDO PROV 0 US$ 0,55;2015-04-08;2015-05-02;US$;VZ;0;100000;0;0;0;0.55
DIVIDENDO US$ 0,05;2015-04-13;2015-05-02;US$;FCX;0;100000;0;0;0;0.05
DIVIDENDO PROV 0 US$ 0,4;2015-04-01;2015-04-30;US$;JPM;0;100000;0;0;0;0.4
DIVIDENDO PROV 42 $ 109;2015-04-24;2015-04-30;$;CFILVPARI1;0;2649829;0;0;0;109
DIVIDENDO $ 0,158314;2015-04-29;2015-04-30;$;CFMBICEEUU;0;7342950;0;0;0;0.158
DIVIDENDO DEF 101 $ 70;2015-04-24;2015-04-30;$;POLPAICO;0;17874655;0;0;0;70
DIVIDENDO DEF 12 $ 21,04;2015-04-24;2015-04-30;$;QUILICURA;0;20000000;0;0;0;21.04
DIVIDENDO ADIC 66 $ 35,5;2015-04-24;2015-04-30;$;TRICAHUE;0;33392179;0;0;0;35.5
DIVIDENDO DEF 86 US$ 0,02052;2015-04-24;2015-04-30;$;COLOSO;0;195356689;0;0;0;12.608
DIVIDENDO ADIC 86 US$ 0,04638;2015-04-24;2015-04-30;$;COLOSO;0;195356689;0;0;0;28.497
DIVIDENDO DEF 81 $ 2,45589;2015-04-24;2015-04-30;$;CINTAC;0;439817195;0;0;0;2.456
DIVIDENDO PROV $ 79,9336277475071;2015-04-23;2015-04-29;$;CFIDHS2-A;0;468499;0;0;0;79.934
DIVIDENDO DEF 45 $ 49,49505;2015-04-23;2015-04-29;$;PUCOBRE-C;0;517300;0;0;0;49.495
DIVIDENDO DEF 45 $ 49,49505;2015-04-23;2015-04-29;$;PUCOBRE-D;0;534800;0;0;0;49.495
DIVIDENDO PROV $ 142,761427475030;2015-04-23;2015-04-29;$;CFIDHS1;0;2248647;0;0;0;142.761
DIVIDENDO PROV 0 $ 4,52006;2015-04-23;2015-04-29;$;CFMINDICE;0;3883012;0;0;0;4.52
DIVIDENDO PROV 0 $ 0,108927;2015-04-23;2015-04-29;$;CFMINDICE;0;3883012;0;0;0;0.109
DIVIDENDO PROV 0 $ 0,035292;2015-04-23;2015-04-29;$;CFMINDICE;0;3883012;0;0;0;0.035
DIVIDENDO PROV 0 $ 0,221362;2015-04-23;2015-04-29;$;CFMINDICE;0;3883012;0;0;0;0.221
DIVIDENDO $ 1,560193;2015-04-28;2015-04-29;$;CFMITNIPSA;0;9520000;0;0;0;1.56
DIVIDENDO $ 8,6023314;2015-04-28;2015-04-29;$;CFMITNIPSA;0;9520000;0;0;0;8.602
DIVIDENDO DEF 93 $ 70;2015-04-23;2015-04-29;$;EDELMAG;0;13081284;0;0;0;70
DIVIDENDO DEF 240 $ 315;2015-04-23;2015-04-29;$;ELECMETAL;0;43800000;0;0;0;315
DIVIDENDO DEF 12 $ 10,08357;2015-04-23;2015-04-29;$;PUNTILLA;0;74716242;0;0;0;10.084
DIVIDENDO ADIC 13 $ 10,91643;2015-04-23;2015-04-29;$;PUNTILLA;0;75074023;0;0;0;10.916
DIVIDENDO DEF 45 $ 49,49505;2015-04-23;2015-04-29;$;PUCOBRE;0;129460300;0;0;0;49.495
DIVIDENDO DEF 41 $ 30;2015-04-23;2015-04-29;$;CGEDISTRO;0;177981620;0;0;0;30
DIVIDENDO DEF 84 $ 1,76;2015-04-23;2015-04-29;$;TELSUR;0;225063190;0;0;0;1.76
DIVIDENDO DEF 377 $ 30;2015-04-23;2015-04-29;$;EXCGE;0;416710367;0;0;0;30
DIVIDENDO DEF 77 $ 67,720076;2015-04-23;2015-04-29;$;PEHUENCHE;0;612625641;0;0;0;67.72
DIVIDENDO ADIC 43 $ 6,75;2015-04-23;2015-04-29;$;SECURITY;0;3233892405;0;0;0;6.75
DIVIDENDO DEF $ 1,75221599;2015-04-23;2015-04-29;$;BSANTANDER;0;188446126794;0;0;0;1.752
DIVIDENDO PROV 0 US$ 0,15;2015-04-02;2015-04-28;US$;ORCL;0;100000;0;0;0;0.15
DIVIDENDO $ 0,156571;2015-04-22;2015-04-28;$;CFMINDICE;0;3883012;0;0;0;0.157
DIVIDENDO $ 0,008257;2015-04-22;2015-04-28;$;CFMINDICE;0;3883012;0;0;0;0.008
DIVIDENDO $ 0,1982763;2015-04-27;2015-04-28;$;CFMITNIPSA;0;9440000;0;0;0;0.198
DIVIDENDO $ 0,1568507;2015-04-27;2015-04-28;$;CFMITNIPSA;0;9440000;0;0;0;0.157
DIVIDENDO DEF 112 $ 46,677836648;2015-04-22;2015-04-28;$;PASUR;0;125000000;0;0;0;46.678
DIVIDENDO ADIC 112 $ 3,322163352;2015-04-22;2015-04-28;$;PASUR;0;125000000;0;0;0;3.322
DIVIDENDO DEF 1 $ 2,5359;2015-04-22;2015-04-28;$;MOLLER;0;206884211;0;0;0;2.536
DIVIDENDO DEF 263 $ 2,2333;2015-04-22;2015-04-28;$;CMPC;0;2500000000;0;0;0;2.233
DIVIDENDO ADIC 263 $ 1,7667;2015-04-22;2015-04-28;$;CMPC;0;2500000000;0;0;0;1.767
DIVIDENDO PROV 16 $ 100000;2015-04-21;2015-04-27;$;ESTACIONAM;0;1300;0;0;0;100000
DIVIDENDO $ 0,092646;2015-04-21;2015-04-27;$;CFMINDICE;0;3883012;0;0;0;0.093
DIVIDENDO $ 0,072332;2015-04-25;2015-04-27;$;CFMBICEEUU;0;7342950;0;0;0;0.072
DIVIDENDO $ 0,1401862;2015-04-24;2015-04-27;$;CFMITNIPSA;0;9440000;0;0;0;0.14
DIVIDENDO $ 0,047381;2015-04-24;2015-04-27;$;CFMITNIPSA;0;9440000;0;0;0;0.047
DIVIDENDO DEF US$ 0,00807821664505166;2015-04-21;2015-04-27;US$;CFIDLDA-E;0;400000000;0;0;0;0.008
DIVIDENDO DEF 7 $ 6,35283;2015-04-21;2015-04-27;$;BUPACL;0;637650000;0;0;0;6.353
DIVIDENDO ADIC 8 $ 2,14717;2015-04-21;2015-04-27;$;BUPACL;0;637650000;0;0;0;2.147
DIVIDENDO US$ 0,23;2015-02-19;2015-04-25;US$;GE;0;100000;0;0;0;0.23
EMIS PAGO INF 0,04522669 X 1;2015-03-19;2015-04-24;;CFICGSCH-B;3836378;0;0;0;0;0
DIVIDENDO DEF 59 $ 10,96;2015-04-18;2015-04-24;$;INVERCAP;0;149448112;0;0;0;10.96
DIVIDENDO DEF 27 $ 0,9178216;2015-04-18;2015-04-24;$;CAMPOS;0;934796001;0;0;0;0.918
DIVIDENDO ADIC 28 $ 0,30594074;2015-04-18;2015-04-24;$;CAMPOS;0;934796001;0;0;0;0.306
DIVIDENDO US$ 0,115;2015-03-30;2015-04-23;US$;EMC;0;100000;0;0;0;0.115
DIVIDENDO $ 0,110904;2015-04-17;2015-04-23;$;CFMINDICE;0;3883012;0;0;0;0.111
DIVIDENDO $ 0,553728;2015-04-17;2015-04-23;$;CFMINDICE;0;3883012;0;0;0;0.554
DIVIDENDO $ 0,119829;2015-04-17;2015-04-23;$;CFMINDICE;0;3883012;0;0;0;0.12
DIVIDENDO $ 0,086327;2015-04-17;2015-04-23;$;CFMINDICE;0;3883012;0;0;0;0.086
DIVIDENDO $ 0,059696;2015-04-17;2015-04-23;$;CFMINDICE;0;3883012;0;0;0;0.06
DIVIDENDO $ 0,023542;2015-04-17;2015-04-23;$;CFMINDICE;0;3883012;0;0;0;0.024
DIVIDENDO $ 0,7665118;2015-04-22;2015-04-23;$;CFMITNIPSA;0;9360000;0;0;0;0.767
DIVIDENDO $ 0,4035409;2015-04-22;2015-04-23;$;CFMITNIPSA;0;9360000;0;0;0;0.404
DIVIDENDO $ 0,2456282;2015-04-22;2015-04-23;$;CFMITNIPSA;0;9360000;0;0;0;0.246
DIVIDENDO $ 0,287946;2015-04-22;2015-04-23;$;CFMITNIPSA;0;9360000;0;0;0;0.288
DIVIDENDO DEF 206 $ 111;2015-04-17;2015-04-23;$;CRISTALES;0;64000000;0;0;0;111
DIVIDENDO DEF 123 $ 35;2015-04-17;2015-04-23;$;CAP;0;149448112;0;0;0;35
DIVIDENDO ADIC 2 $ 42;2015-04-17;2015-04-23;$;GASCO;0;168000000;0;0;0;42
DIVIDENDO DEF 103 $ 3,7;2015-04-17;2015-04-23;$;ELECDA;0;180804998;0;0;0;3.7
